id,name,area,type,x,y,rel
167,上海中医药大学附属曙光医院西院-住院部,黄浦区,医疗,246.8745119702071,116.9765994232148,0.04662962759996356
168,上海中医药大学附属曙光医院-上海曙名中医门诊部,黄浦区,医疗,214.75384607724845,52.16689466498792,0.010193785388690979
169,上海礼仕医疗美容,黄浦区,医疗,242.38059759140012,328.0151019403711,0.14772323579706045
170,睿宝儿科(黄浦露香园路店),黄浦区,医疗,907.424688551575,477.7788911885582,0.1693910904605706
171,LAVAZZA拉瓦萨咖啡(银城店),浦东新区,咖啡厅,3686.380686985329,2514.7649147449997,0.004146957231964038
172,Seesaw Coffee(上海尚悦湾店),浦东新区,咖啡厅,3718.037837261334,2433.2767102513462,0.12802326457482024
173,Manner Coffee(尚悦湾店),浦东新区,咖啡厅,3697.7558632418513,2497.9677457003854,0.05662394379948449
174,邮局咖啡(实验室店),浦东新区,咖啡厅,3601.656160417944,2181.0371193606406,0.16129319760236246
175,Manner Coffee(浦江双辉店),浦东新区,咖啡厅,3534.2336279731244,2614.695438263472,0.04359160725124786
176,星巴克(上海尚悦西广场店),浦东新区,咖啡厅,3803.645254360512,2664.0437794672325,0.1727344345256165
177,星巴克(浦江双辉店),浦东新区,咖啡厅,3527.861472263932,2588.323557038326,0.09668383657513435
178,星巴克(船舶大厦店),浦东新区,咖啡厅,3779.658999040723,2190.9981345441192,0.23418249718418363
179,星巴克(上海中融碧玉蓝天大厦店),浦东新区,咖啡厅,3379.695274958387,2515.193333678413,0.03438023603649831
180,星巴克(上海恒生银行大厦店),浦东新区,咖啡厅,3362.3339354991917,2347.2283651125617,0.08526658776256463
181,Manner Coffee(华夏银行店),浦东新区,咖啡厅,3565.221727931872,2309.9348515868187,0.028368380310147268
182,星巴克(时代金融店),浦东新区,咖啡厅,3326.26345327124,2486.331276886631,0.2311734045696407
183,星巴克(上海永华大厦店),浦东新区,咖啡厅,4129.3449882008135,2153.168914075009,0.21933483834524525
184,Manner Coffee(华能联合大厦店),浦东新区,咖啡厅,3497.139667388052,2237.1671820655465,0.0644854069287889
185,Manner Coffee(陆家嘴环路1188店),浦东新区,咖啡厅,3193.198880918324,2619.340708412696,0.16499601150854476
186,花时间咖啡馆,浦东新区,咖啡厅,4159.081530006602,2910.597571316641,0.20430555005030396
187,滨江大堂吧,浦东新区,咖啡厅,3386.42986956425,2815.688945586793,0.13880020289986558
188,恒基名人商业大厦,黄浦区,商务大厦,788.9520961865783,2063.3962646401487,0.10593011567120131
189,远洋商业大厦,黄浦区,商务大厦,395.6976491399109,1079.3824925855731,0.04837045818009034
190,久事商务大厦,黄浦区,商务大厦,1239.25981612131,1832.18570825411,0.018620553561179844
191,华盛大厦,黄浦区,商务大厦,633.0464786123484,1757.7470269305632,0.17944315159066537
192,淮海商业大厦,黄浦区,商务大厦,509.9417389631272,501.57904026051983,0.1800836114326661
193,八仙商务楼,黄浦区,商务大厦,326.544119162485,1375.6617672396824,0.1266202914546536
194,远洋商业大厦2期,黄浦区,商务大厦,355.6799375060946,1043.7259635375813,0.06780595820974014
195,东海商业中心商务楼,黄浦区,商务大厦,351.2459332812577,1048.327053342946,0.06984191492253218
196,合众商务楼,黄浦区,商务大厦,464.986274337396,979.6668802262284,0.14519113577404788
197,普豪商务楼,黄浦区,商务大厦,204.3831932619214,1025.3879486322403,0.17942205199051542
198,天津路475号商务楼,黄浦区,商务大厦,83.46747941337526,1833.511785900686,0.17741728485302347
199,九事商业大厦,黄浦区,商务大厦,906.5252661760896,1607.3699098527431,0.1559751091715248
200,东新大厦-商务楼,黄浦区,商务大厦,607.9102383162826,867.4521602485329,0.12840632923085757
201,南京商务楼,黄浦区,商务大厦,938.1283031404018,1992.867566073779,0.016827992999009767
202,南京大楼,黄浦区,商务大厦,957.442925022915,2025.3253314238973,0.032325742818922754
203,外经贸商务楼,黄浦区,商务大厦,676.9824103545398,2189.7551153521053,0.17971083770541585
204,华东商务楼,黄浦区,商务大厦,778.467124953866,2207.6242550075985,0.121285811931918
205,嘉携商务楼,黄浦区,商务大厦,1059.3942996188998,1971.3758160062132,0.0018394103233259297
206,旅游品商厦(南京东路店),黄浦区,商场,296.6966225411743,1811.6290995599704,0.3202943085732064
207,永安百货(南京东路店),黄浦区,商场,149.03900759108365,1692.2830311045982,0.43270035382161115
208,上海悦荟广场,黄浦区,商场,749.5290983654559,1905.3196676666848,0.3010123167692437
209,U479商场,黄浦区,商场,497.1195797100663,1801.775261325296,0.3321616102834997
210,新世界大丸百货,黄浦区,商场,953.4879555404186,2139.5873608761467,0.4097467578733172
211,恒基名人购物中心,黄浦区,商场,798.1585859581828,2064.7201821422204,0.43837903953853863
212,上海阳光商厦,黄浦区,商场,250.03436785005036,1814.745572956279,0.4303922519005201
213,上海置地广场,黄浦区,商场,574.7414326295257,1839.126385068521,0.344853861892112
214,银台上海时装商店(南京东路店),黄浦区,商场,65.16567488759756,1766.6012274334207,0.44243584426950716
215,上海苏河湾万象天地,静安区,商场,176.0015459433198,2663.8042967501096,0.34744981749936
216,高盛商厦,黄浦区,商场,3.802264984697104,1202.755853105802,0.36507993963185353
217,外滩中央广场,黄浦区,商场,1145.6454912889749,2047.593679166399,0.4492982810236048
218,上海苏河湾万象天地-东区,静安区,商场,289.71493410505354,2661.250615671277,0.42992657980944293
219,亚龙国际广场(金陵东路店),黄浦区,商场,346.3968770503998,658.2154786242172,0.46984468209883556
220,三鑫世界商厦,浦东新区,商场,4610.8228032086045,834.1857146630064,0.4315225784600687
221,上海第一八佰伴,浦东新区,商场,4450.342732915655,808.4026532545686,0.41366172066709433
222,上海陆家嘴中心,浦东新区,商场,4295.3617487847805,1181.8919839709995,0.3187349535656185
223,华润时代广场,浦东新区,商场,4526.013957876712,664.6630947701633,0.3735431606118867
224,新大陆广场,浦东新区,商场,4661.783985052258,950.27808220312,0.3530404735363451
225,新梅联合广场,浦东新区,商场,4369.992864303291,985.7741712518036,0.3487979286758167
226,上海湾,浦东新区,商场,4214.062720431015,667.1510713035241,0.4946021109504891
227,滨江世茂52+,浦东新区,商场,4231.36384068802,214.5424204324372,0.3786195449333521
228,上海国金中心商场,浦东新区,商场,2804.897267723456,1868.2528581088409,0.47840931103542267
229,上海环球金融中心商场(世纪大道店),浦东新区,商场,3430.4745593648404,1589.2331090210937,0.42622772519945257
230,上海之品商场,浦东新区,商场,3168.9745064545423,1493.068038025871,0.4589622607083297
231,正大广场,浦东新区,商场,2489.476603381336,1927.2869026325643,0.4005274186210384
232,光音广场,浦东新区,商场,4063.302880296484,2797.5518747437745,0.4153807769252718
233,汇金大厦,黄浦区,大厦,421.46012734249234,1564.9613199732266,0.19850353876377277
234,上海市青莲阁大楼,黄浦区,大厦,417.7808743845672,1425.1930029797368,0.1390485975596089
235,中悦大楼,黄浦区,大厦,465.80957616120577,1592.614954572171,0.24449042305230106
236,七重天大厦,黄浦区,大厦,220.0770415198058,1679.0014368104748,0.15615447248817116
237,世界贸易大厦,黄浦区,大厦,537.7321774698794,1372.7414163178764,0.10486319328629078
238,中外运大厦,黄浦区,大厦,533.7686011176556,1570.8243088903837,0.22909445918143356
239,中福大厦,黄浦区,大厦,176.833673492074,1579.0528276967816,0.13542213588140978
240,华生古象大楼,黄浦区,大厦,235.57664614729583,1593.5101223755628,0.2880917168705829
241,亚洲大厦,黄浦区,大厦,119.4235222414136,1561.2217367412522,0.29078571540051745
242,福申大厦,黄浦区,大厦,588.0644143689424,1300.0929121575318,0.28297287804408966
243,华鑫海欣大厦,黄浦区,大厦,90.80464452132584,1368.208589317277,0.17403174005108887
244,华盛大厦,黄浦区,大厦,633.0464786123484,1757.7470269305632,0.10309132330577349
245,金外滩大厦,黄浦区,大厦,523.6423737332225,1274.971369045321,0.2856637125175451
246,同兴大楼-1号楼,黄浦区,大厦,192.43376096896827,1400.7403308344074,0.18563682966346284
247,腾飞元创大厦,黄浦区,大厦,72.12197066657245,1655.554519600235,0.2933309638087339
248,海通证券大厦,黄浦区,大厦,210.3686570059508,1124.448273784481,0.29272399541785055
249,长江新能源大厦,黄浦区,大厦,81.52150341682136,1550.5491313072853,0.270601891093472
250,中外运大厦附楼,黄浦区,大厦,521.6857520900667,1584.1437974320725,0.15888977841391713
251,海洋大厦,黄浦区,大厦,508.1140663903207,1156.0850845733655,0.17701954572038506
252,远洋商业大厦,黄浦区,大厦,395.6976491399109,1079.3824925855731,0.27022733430337137
253,华东师范大学附属东昌中学,浦东新区,学校,4279.219446109608,1653.4523050361313,0.06338440103125553
254,上海市浦东新区崂山小学,浦东新区,学校,4464.254250170663,1689.0201624562033,0.033898549337218496
255,昌邑小学(陆家嘴校区),浦东新区,学校,4359.927359443158,2189.877104889601,0.11136025249167003
256,华东师范大学附属东昌中学-北门,浦东新区,学校,4268.967308821157,1769.6257407274095,0.1872309548321562
257,上海新世界进修学院分部,浦东新区,学校,4340.285650666803,1923.14529947564,0.1392059593349946
258,上海市浦东新区明珠小学A区,浦东新区,学校,4602.9327462967485,503.68647008994594,0.114012234017873
259,华东师范大学附属东昌中学南校,浦东新区,学校,4728.440421607345,598.5899244672619,0.01943529875415371
260,华东师范大学附属东昌中学-宿舍区,浦东新区,学校,4096.830335812643,1726.7077810568735,0.12300144533983395
261,陆家嘴文联东昌东校,浦东新区,学校,4644.963761262596,2063.7609848850407,0.19801077002085266
262,上海市城市交通行政执法总队,虹口区,政府机构,1833.4310564175248,3503.1609502839856,0.11400840152365241
263,上海市公安局虹口分局特警支队,虹口区,政府机构,1805.3749802727248,3587.212630914524,0.15183296523637368
264,西安居民委员会,虹口区,政府机构,1829.5445097889751,3507.6902928585187,0.18773730719279555
265,上海市交通运输港口管理局执法总队,虹口区,政府机构,1840.3190485518423,3499.5652808840387,0.17407686177542045
266,上海市虹口市政大修队,虹口区,政府机构,1795.663780240342,3528.008927230257,0.1697015740995268
267,虹口区防汛物资储备中心,虹口区,政府机构,1797.486233299598,3434.122126392089,0.17024840839871092
268,上海市公安局虹口分局特种机动队,虹口区,政府机构,1799.155114563182,3591.853060720954,0.13594911512197552
269,上海市公安局虹口分局信访接待室,虹口区,政府机构,1797.0500528048724,3600.5626984909177,0.12935918442644934
270,上海市交通委员会执法总队非法客运案件处理窗口,虹口区,政府机构,1838.7618887554852,3497.860708262772,0.18093611554785138
271,中国共产党上海众基企业管理咨询有限公司支部委员会,虹口区,政府机构,1889.4262690134344,3473.086136434693,0.1810113394679181
272,上海市交通委员会执法总队第七支队,虹口区,政府机构,1834.2063227202743,3499.3898219224066,0.1867072318580104
273,上海市交通委员会执法总队一支队,虹口区,政府机构,1838.989100255072,3504.764978400432,0.19132405525564714
274,征收办公室,虹口区,政府机构,1651.1319417469203,3560.1185825970024,0.15113423988609379
275,上海市交通委员会执法总队五大队,虹口区,政府机构,1830.984075382352,3500.407734890934,0.15015162946871996
276,北外滩局,虹口区,政府机构,1816.6782001145184,3542.8877993454225,0.17982951789667753
277,上海市公安局虹口分局,虹口区,政府机构,1497.80364064686,3340.4468309176154,0.16499639307777653
278,全国专业人才储备工作委员会体验培训导师项目管理办公室,虹口区,政府机构,1887.2017672490329,3470.9870215584524,0.17019668772577035
279,提篮桥街道市容环境卫生管理所,虹口区,政府机构,1784.47572472319,3726.9273206843054,0.17957926694361012
280,幸缘堂书画,黄浦区,教育培训,1275.8666147273034,45.1351022105664,0.22250133545439157
281,自力教育(淮海东路总部),黄浦区,教育培训,485.3119735550136,594.5880021783523,0.08449878921288395
282,上海市天千青少年体育舞蹈俱乐部,黄浦区,教育培训,1323.977848233655,1216.9105457570404,0.093895738159986
283,均融教育-上师出国,黄浦区,教育培训,448.5344504863024,437.4357866500504,0.02349548496021725
284,上海市黄浦商业人才培训中心(延安东路),黄浦区,教育培训,791.5560367312282,1124.721001245547,0.1445700352490435
